SampleID	SubjectID	GDColl	type
ERR3018754	Bgsng7192	810	2
ERR3018808	Bgsng7202	810	2
ERR3018867	Bgsng7204	810	2
ERR3018949	Bgsng8031	810	2
ERR3020381	Bgsng8064	810	2
ERR3019170	Bgsng8119	810	2
ERR3019300	Bgsng8161	810	2
ERR3019356	Bgsng8168	810	2
ERR3019415	Bgsng8169	810	2
ERR3019471	Bgsng8178	810	2
ERR3019524	Bgsng8224	810	2
ERR3019579	Bgsng8233	810	2
ERR3019635	Bgsng8234	810	2
ERR3019686	Bgsng8241	810	2
ERR3019739	Bgsng8245	810	2
ERR3019796	Bgsng8248	810	2
ERR3019950	Bgsng8270	810	2
ERR3017714	Bgsng7018	840	2
ERR3020332	Bgsng7035	840	2
ERR3017802	Bgsng7052	840	2
ERR3020337	Bgsng7063	840	2
ERR3020339	Bgsng7071	840	2
ERR3017958	Bgsng7082	840	2
ERR3017999	Bgsng7090	840	2
ERR3018050	Bgsng7096	840	2
ERR3018104	Bgsng7106	840	2
ERR3018156	Bgsng7114	840	2
ERR3020355	Bgsng7115	840	2
ERR3020359	Bgsng7128	840	2
ERR3018321	Bgsng7131	840	2
ERR3020363	Bgsng7142	840	2
ERR3018428	Bgsng7149	840	2
ERR3018527	Bgsng7155	840	2
ERR3018585	Bgsng7173	840	2
ERR3018642	Bgsng7177	840	2
ERR3018696	Bgsng7178	840	2
ERR3018755	Bgsng7192	840	2
ERR3018809	Bgsng7202	840	2
ERR3018868	Bgsng7204	840	2
ERR3019119	Bgsng8064	840	2
ERR3019171	Bgsng8119	840	2
ERR3019220	Bgsng8145	840	2
ERR3019301	Bgsng8161	840	2
ERR3019357	Bgsng8168	840	2
ERR3019416	Bgsng8169	840	2
ERR3019472	Bgsng8178	840	2
ERR3019525	Bgsng8224	840	2
ERR3019580	Bgsng8233	840	2
ERR3019636	Bgsng8234	840	2
ERR3019687	Bgsng8241	840	2
ERR3019740	Bgsng8245	840	2
ERR3019797	Bgsng8248	840	4
ERR3019850	Bgsng8260	840	2
ERR3017715	Bgsng7018	870	2
ERR3017751	Bgsng7035	870	2
ERR3017803	Bgsng7052	870	2
ERR3017857	Bgsng7063	870	2
ERR3017909	Bgsng7071	870	2
ERR3017959	Bgsng7082	870	2
ERR3020344	Bgsng7090	870	2
ERR3018051	Bgsng7096	870	2
ERR3018105	Bgsng7106	870	2
ERR3018157	Bgsng7114	870	2
ERR3018211	Bgsng7115	870	2
ERR3018265	Bgsng7128	870	2
ERR3018322	Bgsng7131	870	2
ERR3018376	Bgsng7142	870	2
ERR3018429	Bgsng7149	870	2
ERR3020369	Bgsng7150	870	2
ERR3018528	Bgsng7155	870	2
ERR3018586	Bgsng7173	870	2
ERR3018643	Bgsng7177	870	2
ERR3018697	Bgsng7178	870	2
ERR3018756	Bgsng7192	870	2
ERR3018810	Bgsng7202	870	2
ERR3018869	Bgsng7204	870	2
ERR3018950	Bgsng8031	870	2
ERR3019000	Bgsng8033	870	2
ERR3019120	Bgsng8064	870	2
ERR3019172	Bgsng8119	870	2
ERR3019221	Bgsng8145	870	2
ERR3019302	Bgsng8161	870	2
ERR3019417	Bgsng8169	870	2
ERR3019473	Bgsng8178	870	2
ERR3019581	Bgsng8233	870	2
ERR3019637	Bgsng8234	870	2
ERR3019688	Bgsng8241	870	2
ERR3019741	Bgsng8245	870	2
ERR3019798	Bgsng8248	870	2
ERR3019851	Bgsng8260	870	2
ERR3017717	Bgsng7018	900	2
ERR3017753	Bgsng7035	900	2
ERR3017805	Bgsng7052	900	2
ERR3017859	Bgsng7063	900	2
ERR3017911	Bgsng7071	900	2
ERR3020341	Bgsng7082	900	2
ERR3020345	Bgsng7090	900	2
ERR3020350	Bgsng7096	900	2
ERR3018107	Bgsng7106	900	2
ERR3018159	Bgsng7114	900	2
ERR3018213	Bgsng7115	900	2
ERR3018267	Bgsng7128	900	2
ERR3018324	Bgsng7131	900	2
ERR3018378	Bgsng7142	900	2
ERR3018431	Bgsng7149	900	2
ERR3018483	Bgsng7150	900	2
ERR3018530	Bgsng7155	900	2
ERR3018588	Bgsng7173	900	2
ERR3018645	Bgsng7177	900	2
ERR3018699	Bgsng7178	900	2
ERR3018758	Bgsng7192	900	2
ERR3018812	Bgsng7202	900	2
ERR3018871	Bgsng7204	900	2
ERR3018952	Bgsng8031	900	2
ERR3019122	Bgsng8064	900	2
ERR3019173	Bgsng8119	900	2
ERR3019223	Bgsng8145	900	2
ERR3019304	Bgsng8161	900	2
ERR3019360	Bgsng8168	900	2
ERR3019418	Bgsng8169	900	2
ERR3019527	Bgsng8224	900	2
ERR3019639	Bgsng8234	900	2
ERR3019690	Bgsng8241	900	2
ERR3019743	Bgsng8245	900	2
ERR3019800	Bgsng8248	900	2
ERR3017718	Bgsng7018	930	2
ERR3017754	Bgsng7035	930	2
ERR3017806	Bgsng7052	930	2
ERR3017860	Bgsng7063	930	2
ERR3017912	Bgsng7071	930	2
ERR3017961	Bgsng7082	930	2
ERR3018001	Bgsng7090	930	2
ERR3018053	Bgsng7096	930	2
ERR3018108	Bgsng7106	930	2
ERR3020354	Bgsng7114	930	2
ERR3018214	Bgsng7115	930	2
ERR3018268	Bgsng7128	930	2
ERR3018325	Bgsng7131	930	2
ERR3018379	Bgsng7142	930	2
ERR3020366	Bgsng7149	930	2
ERR3018484	Bgsng7150	930	2
ERR3018531	Bgsng7155	930	2
ERR3020372	Bgsng7173	930	2
ERR3018646	Bgsng7177	930	2
ERR3018700	Bgsng7178	930	2
ERR3018759	Bgsng7192	930	2
ERR3018813	Bgsng7202	930	2
ERR3018872	Bgsng7204	930	2
ERR3018953	Bgsng8031	930	2
ERR3019002	Bgsng8033	930	2
ERR3019123	Bgsng8064	930	2
ERR3019174	Bgsng8119	930	2
ERR3019305	Bgsng8161	930	2
ERR3019361	Bgsng8168	930	2
ERR3019419	Bgsng8169	930	2
ERR3019528	Bgsng8224	930	2
ERR3019583	Bgsng8233	930	2
ERR3019744	Bgsng8245	930	2
ERR3019801	Bgsng8248	930	2
ERR3019953	Bgsng8270	930	2
ERR3017755	Bgsng7035	960	2
ERR3017807	Bgsng7052	960	2
ERR3017861	Bgsng7063	960	2
ERR3017913	Bgsng7071	960	2
ERR3017962	Bgsng7082	960	2
ERR3020346	Bgsng7090	960	2
ERR3018054	Bgsng7096	960	2
ERR3018109	Bgsng7106	960	2
ERR3018160	Bgsng7114	960	2
ERR3018215	Bgsng7115	960	2
ERR3018269	Bgsng7128	960	2
ERR3018326	Bgsng7131	960	2
ERR3018380	Bgsng7142	960	2
ERR3018432	Bgsng7149	960	2
ERR3018485	Bgsng7150	960	2
ERR3018532	Bgsng7155	960	2
ERR3018589	Bgsng7173	960	2
ERR3020374	Bgsng7177	960	4
ERR3018701	Bgsng7178	960	2
ERR3018814	Bgsng7202	960	2
ERR3018873	Bgsng7204	960	2
ERR3018954	Bgsng8031	960	2
ERR3019003	Bgsng8033	960	2
ERR3020382	Bgsng8064	960	2
ERR3019175	Bgsng8119	960	2
ERR3019224	Bgsng8145	960	2
ERR3019306	Bgsng8161	960	2
ERR3019420	Bgsng8169	960	2
ERR3019475	Bgsng8178	960	2
ERR3019529	Bgsng8224	960	2
ERR3019584	Bgsng8233	960	2
ERR3019641	Bgsng8234	960	2
ERR3019691	Bgsng8241	960	2
ERR3019745	Bgsng8245	960	2
ERR3019802	Bgsng8248	960	2
ERR3017719	Bgsng7018	990	2
ERR3020333	Bgsng7035	990	2
ERR3017808	Bgsng7052	990	2
ERR3017862	Bgsng7063	990	2
ERR3017914	Bgsng7071	990	2
ERR3017963	Bgsng7082	990	2
ERR3020347	Bgsng7090	990	2
ERR3020351	Bgsng7096	990	2
ERR3018110	Bgsng7106	990	2
ERR3018161	Bgsng7114	990	2
ERR3020356	Bgsng7115	990	2
ERR3018270	Bgsng7128	990	2
ERR3020361	Bgsng7131	990	2
ERR3020364	Bgsng7142	990	2
ERR3018433	Bgsng7149	990	4
ERR3018486	Bgsng7150	990	2
ERR3020370	Bgsng7155	990	2
ERR3018590	Bgsng7173	990	2
ERR3020375	Bgsng7177	990	2
ERR3018702	Bgsng7178	990	2
ERR3018760	Bgsng7192	990	2
ERR3018815	Bgsng7202	990	2
ERR3018874	Bgsng7204	990	2
ERR3018955	Bgsng8031	990	2
ERR3019004	Bgsng8033	990	2
ERR3019124	Bgsng8064	990	2
ERR3019176	Bgsng8119	990	2
ERR3019307	Bgsng8161	990	2
ERR3019363	Bgsng8168	990	2
ERR3019421	Bgsng8169	990	2
ERR3019476	Bgsng8178	990	2
ERR3019530	Bgsng8224	990	2
ERR3019585	Bgsng8233	990	2
ERR3019642	Bgsng8234	990	2
ERR3019692	Bgsng8241	990	2
ERR3019746	Bgsng8245	990	2
ERR3020328	Bgsng7018	1020	2
ERR3017756	Bgsng7035	1020	2
ERR3017809	Bgsng7052	1020	2
ERR3017863	Bgsng7063	1020	2
ERR3017915	Bgsng7071	1020	2
ERR3017964	Bgsng7082	1020	2
ERR3020348	Bgsng7090	1020	2
ERR3018055	Bgsng7096	1020	2
ERR3018111	Bgsng7106	1020	2
ERR3018162	Bgsng7114	1020	2
ERR3018216	Bgsng7115	1020	2
ERR3020360	Bgsng7128	1020	2
ERR3018327	Bgsng7131	1020	2
ERR3020367	Bgsng7149	1020	2
ERR3018487	Bgsng7150	1020	2
ERR3018533	Bgsng7155	1020	2
ERR3018591	Bgsng7173	1020	2
ERR3020376	Bgsng7177	1020	2
ERR3018703	Bgsng7178	1020	2
ERR3018761	Bgsng7192	1020	2
ERR3018816	Bgsng7202	1020	2
ERR3018875	Bgsng7204	1020	4
ERR3018956	Bgsng8031	1020	2
ERR3019125	Bgsng8064	1020	2
ERR3019177	Bgsng8119	1020	2
ERR3019225	Bgsng8145	1020	4
ERR3019308	Bgsng8161	1020	2
ERR3019364	Bgsng8168	1020	2
ERR3019422	Bgsng8169	1020	4
ERR3019477	Bgsng8178	1020	2
ERR3019586	Bgsng8233	1020	2
ERR3019643	Bgsng8234	1020	2
ERR3019693	Bgsng8241	1020	2
ERR3019747	Bgsng8245	1020	2
ERR3019803	Bgsng8248	1020	2
ERR3020329	Bgsng7018	1050	2
ERR3020334	Bgsng7035	1050	2
ERR3017810	Bgsng7052	1050	2
ERR3017864	Bgsng7063	1050	2
ERR3017916	Bgsng7071	1050	2
ERR3017965	Bgsng7082	1050	2
ERR3018002	Bgsng7090	1050	2
ERR3020352	Bgsng7096	1050	2
ERR3020353	Bgsng7106	1050	2
ERR3018163	Bgsng7114	1050	2
ERR3020357	Bgsng7115	1050	2
ERR3018271	Bgsng7128	1050	2
ERR3018328	Bgsng7131	1050	2
ERR3018381	Bgsng7142	1050	2
ERR3018488	Bgsng7150	1050	2
ERR3018534	Bgsng7155	1050	2
ERR3018592	Bgsng7173	1050	2
ERR3020377	Bgsng7177	1050	2
ERR3018704	Bgsng7178	1050	2
ERR3020379	Bgsng7192	1050	2
ERR3018817	Bgsng7202	1050	2
ERR3018876	Bgsng7204	1050	2
ERR3018957	Bgsng8031	1050	2
ERR3019126	Bgsng8064	1050	2
ERR3019178	Bgsng8119	1050	2
ERR3019309	Bgsng8161	1050	2
ERR3019365	Bgsng8168	1050	2
ERR3019423	Bgsng8169	1050	4
ERR3019478	Bgsng8178	1050	2
ERR3019587	Bgsng8233	1050	2
ERR3019694	Bgsng8241	1050	2
ERR3019748	Bgsng8245	1050	2
ERR3019804	Bgsng8248	1050	2
ERR3019854	Bgsng8260	1050	2
ERR3019956	Bgsng8270	1050	2
ERR3017720	Bgsng7018	1080	2
ERR3017757	Bgsng7035	1080	2
ERR3017811	Bgsng7052	1080	2
ERR3017865	Bgsng7063	1080	2
ERR3020340	Bgsng7071	1080	2
ERR3020342	Bgsng7082	1080	2
ERR3018003	Bgsng7090	1080	2
ERR3018056	Bgsng7096	1080	2
ERR3018112	Bgsng7106	1080	2
ERR3018164	Bgsng7114	1080	2
ERR3020358	Bgsng7115	1080	2
ERR3018272	Bgsng7128	1080	2
ERR3020362	Bgsng7131	1080	2
ERR3020365	Bgsng7142	1080	2
ERR3020368	Bgsng7149	1080	2
ERR3018489	Bgsng7150	1080	2
ERR3020371	Bgsng7155	1080	2
ERR3018593	Bgsng7173	1080	2
ERR3018647	Bgsng7177	1080	2
ERR3020378	Bgsng7178	1080	2
ERR3018762	Bgsng7192	1080	2
ERR3018818	Bgsng7202	1080	2
ERR3020380	Bgsng7204	1080	2
ERR3018958	Bgsng8031	1080	2
ERR3019127	Bgsng8064	1080	2
ERR3019424	Bgsng8169	1080	4
ERR3019532	Bgsng8224	1080	2
ERR3019588	Bgsng8233	1080	2
ERR3019695	Bgsng8241	1080	2
ERR3019749	Bgsng8245	1080	2
ERR3019805	Bgsng8248	1080	2
ERR3019855	Bgsng8260	1080	2
ERR3016479	BR1C0222	6	2
ERR3016496	BR1C0225	9	1
ERR3016532	BR1C0232	12	2
ERR3016513	BR1C0228	15	1
ERR3016550	BR1C0235	21	2
ERR3016463	BR1C0221	24	1
ERR3016514	BR1C0228	27	1
ERR3016533	BR1C0232	30	2
ERR3016547	BR1C0232	60	2
ERR3016546	BR1C0232	87	2
ERR3016476	BR1C0221	90	2
ERR3016490	BR1C0222	90	1
ERR3016527	BR1C0228	90	1
ERR3016491	BR1C0222	120	1
ERR3016528	BR1C0228	120	3
ERR3016564	BR1C0235	120	1
ERR3016459	BR1C0217	123	2
ERR3016565	BR1C0235	147	1
ERR3016492	BR1C0222	150	1
ERR3016508	BR1C0225	153	1
ERR3016566	BR1C0235	177	3
ERR3016509	BR1C0225	180	2
ERR3016493	BR1C0222	183	3
ERR3016510	BR1C0225	207	2
ERR3016477	BR1C0221	210	2
ERR3016494	BR1C0222	210	2
ERR3016567	BR1C0235	210	3
ERR3016529	BR1C0228	213	2
ERR3016460	BR1C0217	216	2
ERR3016495	BR1C0222	240	3
ERR3016461	BR1C0217	243	2
ERR3016478	BR1C0221	243	2
ERR3016511	BR1C0225	243	1
ERR3016530	BR1C0228	243	2
ERR3016568	BR1C0235	243	1
ERR3016462	BR1C0217	270	2
ERR3016512	BR1C0225	270	2
ERR3016531	BR1C0228	273	2
ERR3016548	BR1C0232	273	2
ERR3016549	BR1C0232	297	2
ERR3016480	BR1C0222	300	1
ERR3016515	BR1C0228	300	2
ERR3016569	BR1C0235	300	1
ERR3016464	BR1C0221	333	2
ERR3016534	BR1C0232	333	2
ERR3016551	BR1C0235	333	1
ERR3016446	BR1C0217	336	1
ERR3016497	BR1C0225	336	1
ERR3016516	BR1C0228	336	1
ERR3016465	BR1C0221	363	2
ERR3016498	BR1C0225	363	2
ERR3016517	BR1C0228	366	2
ERR3016535	BR1C0232	366	2
ERR3016536	BR1C0232	387	2
ERR3016552	BR1C0235	390	4
ERR3016481	BR1C0222	393	2
ERR3016499	BR1C0225	393	3
ERR3016447	BR1C0217	396	2
ERR3016448	BR1C0217	420	3
ERR3016482	BR1C0222	420	4
ERR3016518	BR1C0228	420	4
ERR3016537	BR1C0232	420	2
ERR3016553	BR1C0235	420	4
ERR3016466	BR1C0221	423	2
ERR3016538	BR1C0232	447	2
ERR3016449	BR1C0217	450	2
ERR3016554	BR1C0235	450	4
ERR3016519	BR1C0228	453	3
ERR3016467	BR1C0221	456	2
ERR3016468	BR1C0221	480	2
ERR3016483	BR1C0222	480	4
ERR3016520	BR1C0228	480	3
ERR3016555	BR1C0235	480	4
ERR3016450	BR1C0217	483	2
ERR3016539	BR1C0232	483	2
ERR3016556	BR1C0235	507	4
ERR3016451	BR1C0217	510	2
ERR3016500	BR1C0225	510	2
ERR3016521	BR1C0228	510	3
ERR3016469	BR1C0221	513	2
ERR3016540	BR1C0232	513	3
ERR3016484	BR1C0222	516	4
ERR3016453	BR1C0217	540	3
ERR3016558	BR1C0235	540	4
ERR3016470	BR1C0221	543	2
ERR3016522	BR1C0228	543	2
ERR3016501	BR1C0225	546	3
ERR3016452	BR1C0217	567	3
ERR3016557	BR1C0235	567	4
ERR3016471	BR1C0221	570	2
ERR3016485	BR1C0222	573	4
ERR3016502	BR1C0225	573	3
ERR3016541	BR1C0232	573	3
ERR3016523	BR1C0228	576	4
ERR3016524	BR1C0228	597	4
ERR3016542	BR1C0232	597	3
ERR3016559	BR1C0235	597	4
ERR3016454	BR1C0217	600	2
ERR3016503	BR1C0225	600	3
ERR3016472	BR1C0221	603	2
ERR3016486	BR1C0222	606	4
ERR3016455	BR1C0217	630	2
ERR3016487	BR1C0222	633	3
ERR3016504	BR1C0225	633	4
ERR3016525	BR1C0228	633	4
ERR3016560	BR1C0235	633	4
ERR3016543	BR1C0232	636	3
ERR3016456	BR1C0217	660	2
ERR3016544	BR1C0232	660	4
ERR3016561	BR1C0235	660	3
ERR3016505	BR1C0225	663	2
ERR3016473	BR1C0221	666	3
ERR3016488	BR1C0222	669	3
ERR3016562	BR1C0235	687	4
ERR3016545	BR1C0232	693	4
ERR3016457	BR1C0217	696	2
ERR3016506	BR1C0225	696	4
ERR3016526	BR1C0228	696	4
ERR3016474	BR1C0221	699	2
ERR3016507	BR1C0225	720	4
ERR3016563	BR1C0235	720	4
ERR3016489	BR1C0222	723	3
ERR3016458	BR1C0217	726	3
ERR3016475	BR1C0221	729	3
ERR3016570	IN1C0002	6	2
ERR3016718	IN1C0217	9	2
ERR3016595	IN1C0012	12	2
ERR3016620	IN1C0146	15	1
ERR3016644	IN1C0153	18	2
ERR3016693	IN1C0180	18	2
ERR3016571	IN1C0002	30	2
ERR3016596	IN1C0012	30	2
ERR3016622	IN1C0146	30	2
ERR3016646	IN1C0153	30	2
ERR3016694	IN1C0180	30	2
ERR3016719	IN1C0217	30	2
ERR3016743	IN1C0246	30	2
ERR3016765	IN1C0253	30	2
ERR3016789	IN1C0266	30	1
ERR3016878	IN1C0279	30	2
ERR3016623	IN1C0146	33	2
ERR3016856	IN1C0276	33	2
ERR3016650	IN1C0153	39	2
ERR3016673	IN1C0156	39	2
ERR3016581	IN1C0002	57	2
ERR3016657	IN1C0153	57	2
ERR3016729	IN1C0217	57	2
ERR3016775	IN1C0253	57	2
ERR3016638	IN1C0146	60	2
ERR3016710	IN1C0180	60	2
ERR3016753	IN1C0246	60	2
ERR3016799	IN1C0266	60	2
ERR3016826	IN1C0267	60	2
ERR3016848	IN1C0268	60	2
ERR3016866	IN1C0276	60	2
ERR3016893	IN1C0279	60	2
ERR3016610	IN1C0012	66	2
ERR3016662	IN1C0153	66	2
ERR3016825	IN1C0267	87	2
ERR3016847	IN1C0268	87	2
ERR3016587	IN1C0002	90	2
ERR3016613	IN1C0012	90	2
ERR3016711	IN1C0180	90	2
ERR3016872	IN1C0276	90	2
ERR3016639	IN1C0146	93	2
ERR3016686	IN1C0156	93	2
ERR3016735	IN1C0217	93	2
ERR3016781	IN1C0253	93	1
ERR3016804	IN1C0266	93	2
ERR3016894	IN1C0279	93	2
ERR3016588	IN1C0002	117	2
ERR3016614	IN1C0012	117	2
ERR3016640	IN1C0146	117	2
ERR3016687	IN1C0156	117	2
ERR3016736	IN1C0217	117	2
ERR3016758	IN1C0246	117	2
ERR3016782	IN1C0253	117	2
ERR3016805	IN1C0266	117	2
ERR3016827	IN1C0267	117	2
ERR3016712	IN1C0180	120	2
ERR3016849	IN1C0268	120	2
ERR3016873	IN1C0276	120	2
ERR3016895	IN1C0279	120	2
ERR3016664	IN1C0153	129	2
ERR3016828	IN1C0267	147	2
ERR3016850	IN1C0268	147	2
ERR3016874	IN1C0276	147	2
ERR3016896	IN1C0279	147	2
ERR3016589	IN1C0002	150	2
ERR3016615	IN1C0012	150	2
ERR3016688	IN1C0156	150	2
ERR3016713	IN1C0180	150	2
ERR3016737	IN1C0217	150	2
ERR3016759	IN1C0246	150	2
ERR3016783	IN1C0253	150	2
ERR3016806	IN1C0266	153	2
ERR3016665	IN1C0153	156	2
ERR3016616	IN1C0012	177	2
ERR3016784	IN1C0253	177	2
ERR3016590	IN1C0002	180	2
ERR3016641	IN1C0146	180	2
ERR3016666	IN1C0153	180	2
ERR3016689	IN1C0156	180	2
ERR3016714	IN1C0180	180	2
ERR3016738	IN1C0217	180	2
ERR3016760	IN1C0246	180	2
ERR3016897	IN1C0279	180	2
ERR3016829	IN1C0267	183	2
ERR3016851	IN1C0268	183	2
ERR3016875	IN1C0276	183	2
ERR3016591	IN1C0002	207	2
ERR3016617	IN1C0012	207	2
ERR3016739	IN1C0217	207	2
ERR3016761	IN1C0246	207	2
ERR3016807	IN1C0266	207	2
ERR3016876	IN1C0276	207	2
ERR3016642	IN1C0146	210	2
ERR3016690	IN1C0156	210	2
ERR3016716	IN1C0180	210	2
ERR3016785	IN1C0253	210	2
ERR3016830	IN1C0267	210	2
ERR3016898	IN1C0279	210	2
ERR3016667	IN1C0153	213	2
ERR3016852	IN1C0268	213	2
ERR3016592	IN1C0002	237	2
ERR3016740	IN1C0217	237	2
ERR3016643	IN1C0146	240	2
ERR3016691	IN1C0156	240	2
ERR3016715	IN1C0180	240	2
ERR3016762	IN1C0246	240	2
ERR3016786	IN1C0253	240	2
ERR3016853	IN1C0268	240	2
ERR3016899	IN1C0279	240	2
ERR3016668	IN1C0153	243	2
ERR3016808	IN1C0266	243	2
ERR3016831	IN1C0267	243	2
ERR3016618	IN1C0012	261	2
ERR3016741	IN1C0217	267	2
ERR3016763	IN1C0246	267	2
ERR3016593	IN1C0002	270	2
ERR3016619	IN1C0012	270	2
ERR3016692	IN1C0156	270	2
ERR3016787	IN1C0253	270	2
ERR3016809	IN1C0266	270	2
ERR3016832	IN1C0267	270	2
ERR3016877	IN1C0276	270	2
ERR3016669	IN1C0153	273	2
ERR3016717	IN1C0180	276	2
ERR3016854	IN1C0268	276	2
ERR3016594	IN1C0002	297	2
ERR3016742	IN1C0217	297	2
ERR3016695	IN1C0180	300	2
ERR3016764	IN1C0246	300	2
ERR3016788	IN1C0253	300	2
ERR3016810	IN1C0266	300	2
ERR3016811	IN1C0267	300	2
ERR3016855	IN1C0268	300	2
ERR3016900	IN1C0279	300	2
ERR3016597	IN1C0012	303	2
ERR3016621	IN1C0146	303	2
ERR3016645	IN1C0153	303	2
ERR3016670	IN1C0156	303	2
ERR3016572	IN1C0002	327	2
ERR3016598	IN1C0012	330	2
ERR3016624	IN1C0146	330	2
ERR3016671	IN1C0156	330	2
ERR3016720	IN1C0217	330	2
ERR3016744	IN1C0246	330	2
ERR3016790	IN1C0266	330	2
ERR3016812	IN1C0267	330	2
ERR3016857	IN1C0276	330	2
ERR3016879	IN1C0279	330	2
ERR3016647	IN1C0153	333	2
ERR3016696	IN1C0180	333	2
ERR3016766	IN1C0253	333	2
ERR3016833	IN1C0268	333	2
ERR3016573	IN1C0002	360	2
ERR3016599	IN1C0012	360	2
ERR3016625	IN1C0146	360	2
ERR3016672	IN1C0156	360	2
ERR3016697	IN1C0180	360	2
ERR3016745	IN1C0246	360	2
ERR3016791	IN1C0266	360	2
ERR3016813	IN1C0267	360	1
ERR3016858	IN1C0276	360	2
ERR3016880	IN1C0279	360	2
ERR3016648	IN1C0153	363	2
ERR3016721	IN1C0217	363	1
ERR3016767	IN1C0253	363	2
ERR3016834	IN1C0268	363	2
ERR3016574	IN1C0002	387	2
ERR3016649	IN1C0153	387	2
ERR3016674	IN1C0156	387	2
ERR3016722	IN1C0217	387	4
ERR3016600	IN1C0012	390	2
ERR3016626	IN1C0146	390	2
ERR3016698	IN1C0180	390	4
ERR3016746	IN1C0246	390	2
ERR3016768	IN1C0253	390	2
ERR3016792	IN1C0266	390	2
ERR3016814	IN1C0267	390	2
ERR3016859	IN1C0276	390	2
ERR3016881	IN1C0279	390	2
ERR3016835	IN1C0268	393	2
ERR3016575	IN1C0002	420	2
ERR3016627	IN1C0146	420	3
ERR3016651	IN1C0153	420	2
ERR3016675	IN1C0156	420	2
ERR3016723	IN1C0217	420	4
ERR3016747	IN1C0246	420	2
ERR3016769	IN1C0253	420	2
ERR3016793	IN1C0266	420	2
ERR3016815	IN1C0267	420	2
ERR3016882	IN1C0279	420	2
ERR3016699	IN1C0180	423	2
ERR3016836	IN1C0268	423	2
ERR3016860	IN1C0276	423	2
ERR3016601	IN1C0012	426	2
ERR3016837	IN1C0268	447	2
ERR3016861	IN1C0276	447	2
ERR3016883	IN1C0279	447	3
ERR3016576	IN1C0002	450	2
ERR3016652	IN1C0153	450	2
ERR3016676	IN1C0156	450	3
ERR3016748	IN1C0246	450	2
ERR3016794	IN1C0266	450	2
ERR3016816	IN1C0267	450	2
ERR3016602	IN1C0012	453	2
ERR3016628	IN1C0146	453	3
ERR3016724	IN1C0217	453	4
ERR3016770	IN1C0253	453	2
ERR3016700	IN1C0180	456	3
ERR3016771	IN1C0253	477	2
ERR3016817	IN1C0267	477	2
ERR3016838	IN1C0268	477	2
ERR3016577	IN1C0002	480	2
ERR3016629	IN1C0146	480	3
ERR3016677	IN1C0156	480	2
ERR3016701	IN1C0180	480	3
ERR3016726	IN1C0217	480	2
ERR3016750	IN1C0246	480	2
ERR3016863	IN1C0276	480	3
ERR3016885	IN1C0279	480	2
ERR3016653	IN1C0153	483	2
ERR3016603	IN1C0012	495	2
ERR3016749	IN1C0246	507	3
ERR3016818	IN1C0267	507	2
ERR3016862	IN1C0276	507	2
ERR3016578	IN1C0002	510	2
ERR3016604	IN1C0012	510	2
ERR3016630	IN1C0146	510	3
ERR3016725	IN1C0217	510	4
ERR3016772	IN1C0253	510	2
ERR3016795	IN1C0266	510	4
ERR3016884	IN1C0279	510	2
ERR3016654	IN1C0153	513	2
ERR3016678	IN1C0156	513	3
ERR3016702	IN1C0180	513	4
ERR3016839	IN1C0268	513	2
ERR3016579	IN1C0002	537	3
ERR3016751	IN1C0246	537	2
ERR3016773	IN1C0253	537	2
ERR3016796	IN1C0266	537	4
ERR3016864	IN1C0276	537	2
ERR3016605	IN1C0012	540	2
ERR3016655	IN1C0153	540	2
ERR3016679	IN1C0156	540	3
ERR3016728	IN1C0217	540	4
ERR3016840	IN1C0268	540	2
ERR3016887	IN1C0279	540	3
ERR3016631	IN1C0146	543	4
ERR3016703	IN1C0180	543	3
ERR3016580	IN1C0002	567	4
ERR3016727	IN1C0217	567	3
ERR3016752	IN1C0246	567	2
ERR3016819	IN1C0267	567	2
ERR3016886	IN1C0279	567	3
ERR3016632	IN1C0146	570	4
ERR3016656	IN1C0153	570	2
ERR3016774	IN1C0253	570	2
ERR3016841	IN1C0268	570	2
ERR3016704	IN1C0180	573	3
ERR3016797	IN1C0266	573	2
ERR3016865	IN1C0276	573	4
ERR3016680	IN1C0156	576	3
ERR3016606	IN1C0012	579	4
ERR3016582	IN1C0002	597	4
ERR3016705	IN1C0180	597	4
ERR3016776	IN1C0253	597	2
ERR3016798	IN1C0266	597	2
ERR3016842	IN1C0268	597	2
ERR3016888	IN1C0279	597	3
ERR3016681	IN1C0156	600	4
ERR3016730	IN1C0217	600	4
ERR3016820	IN1C0267	600	2
ERR3016867	IN1C0276	600	2
ERR3016607	IN1C0012	603	2
ERR3016633	IN1C0146	603	3
ERR3016658	IN1C0153	603	4
ERR3016754	IN1C0246	627	2
ERR3016583	IN1C0002	630	2
ERR3016634	IN1C0146	630	4
ERR3016682	IN1C0156	630	4
ERR3016706	IN1C0180	630	4
ERR3016731	IN1C0217	630	4
ERR3016777	IN1C0253	630	2
ERR3016800	IN1C0266	630	2
ERR3016821	IN1C0267	630	4
ERR3016843	IN1C0268	630	2
ERR3016868	IN1C0276	630	4
ERR3016889	IN1C0279	630	3
ERR3016659	IN1C0153	633	2
ERR3016608	IN1C0012	639	2
ERR3016584	IN1C0002	657	2
ERR3016732	IN1C0217	657	4
ERR3016890	IN1C0279	657	2
ERR3016609	IN1C0012	660	3
ERR3016660	IN1C0153	660	2
ERR3016683	IN1C0156	660	4
